run_idx,record_idx,timestamp,model,target,prompt,text,aspect,esg,tone,sentiment,sentiment_score,labels,reasoning,target_doc,text_len_words
152,1,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Penguatan fondasi bisnis ditunjukkan melalui beberapa ‘game-changing milestones’ yang berhasil dilakukan oleh seluruh jajaran perusahaan hingga ditingkat anak-anak usaha.,milestone bisnis,none,none,neutral,0.0,['none'],"Mencakup pencapaian bisnis, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,19
152,2,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Pencapaian-pencapaian tersebut dilengkapi dengan perubahan manajemen inti PT Bakrie & Brothers Tbk melalui Rapat Umum Pemegang Saham di bulan Mei 2019.,perubahan manajemen,g,none,neutral,0.0,['governance'],"Mencakup struktur tata kelola perusahaan melalui RUPS, terkait dengan dimensi Governance.",25September2020-Laporan-Keberlanjutan-2019,21
152,3,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,jajaran PT Bakrie & Brothers Tbk kini memiliki kesiapan sempurna demi meraih keberhasilan di masa mendatang.,kesiapan masa depan,none,commitment,neutral,0.0,['climate-commitment'],"Mencakup komitmen masa depan, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,16
152,4,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Kami tidak akan berkelanjutan selama 78 tahun jika tidak memiliki SDM yang berkualitas dan mumpuni.,sumber daya manusia,none,none,neutral,0.0,['none'],"Mencakup kepentingan sosial, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,15
152,5,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Perusahaan tidak akan bertahan jika tidak memiliki kinerja keuangan yang baik.,kinerja keuangan,none,none,neutral,0.0,['none'],"Mencakup aspek ekonomi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,11
152,6,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Kami telah bekerja sama dengan beberapa pihak untuk menuntaskan proyek jalan tol ruas Cimanggis-Cibitung.,pembangunan infrastruktur,none,none,neutral,0.0,['none'],"Mencakup proyek infrastruktur, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,14
152,7,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"Konstruksi Seksi IA jalan tol ini telah rampung seluruhnya dan fase II telah mencapai 72% penyelesaian, sementara pembebasan lahan telah mencapai 82%.",pembangunan infrastruktur,none,none,neutral,0.0,['none'],"Mencakup progres proyek infrastruktur, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,22
152,8,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,pembangunan PLTU Tanjung Jati A juga terus dilanjutkan agar memberikan banyak manfaat bagi masyarakat dan negara.,energi,none,none,neutral,0.0,['none'],"Mencakup proyek energi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,16
152,9,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"Kami akan terus berkomitmen untuk berkontribusi dalam pembangunan nasional melalui keterlibatan dalam proyek-proyek pengembangan infrastruktur strategis lainnya dengan penerapan teknologi tepat guna, pemanfaatan perkembangan teknologi digital, serta sumber daya manusia yang andal.",komitmen infrastruktur,none,commitment,neutral,0.0,['climate-commitment'],"Mencakup komitmen masa depan untuk infrastruktur, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,32
152,10,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Kami juga berusaha memperbaiki performa setiap anak perusahaan agar mampu berkontribusi lebih besar.,performa perusahaan,none,none,neutral,0.0,['none'],"Mencakup peningkatan performa, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,13
152,11,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"Di milenium baru ini, aktivitas usaha BNBR telah berkembang meliputi bidang perdagangan umum, jasa konstruksi, agribisnis, pertambangan batubara, minyak & gas bumi serta telekomunikasi.",diversifikasi usaha,none,none,neutral,0.0,['none'],"Mencakup aktivitas bisnis, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,24
152,12,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Perseroan juga turut berpartisipasi dalam usaha pembangunan infrastruktur strategis di sektor energi dan transportasi.,infrastruktur energi,none,none,neutral,0.0,['none'],"Mencakup proyek energi dan transportasi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,14
152,13,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"BNBR berdiri dengan landasan yang kokoh dan mulia, berkembang membentuk basis investasi yang kuat dan menciptakan nilai berkelanjutan sebagai salah satu korporasi terkemuka di Indonesia.",nilai berkelanjutan,none,none,neutral,0.0,['none'],"Mencakup nilai berkelanjutan, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,25
152,14,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"BNBR bercita-cita untuk terus menjadi entitas usaha yang senantiasa dapat mendukung karyawan bersama masyarakat luas, memberikan nilai lebih bagi pemegang saham dan pemangku kepentingan, dan berperan serta secara aktif dalam pembangunan ekonomi Indonesia.",cita-cita berkelanjutan,none,none,neutral,0.0,['none'],"Mencakup cita-cita sosial dan ekonomi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,33
152,15,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"Di milenium baru ini, aktivitas usaha BNBR telah berkembang meliputi bidang perdagangan umum, jasa konstruksi, agribisnis, pertambangan batubara, minyak & gas bumi serta telekomunikasi.",diversifikasi usaha,none,none,neutral,0.0,['none'],"Mencakup aktivitas bisnis, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,24
152,16,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,Perseroan juga turut berpartisipasi dalam usaha pembangunan infrastruktur strategis di sektor energi dan transportasi.,infrastruktur energi,none,none,neutral,0.0,['none'],"Mencakup proyek energi dan transportasi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,14
152,17,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"BNBR berdiri dengan landasan yang kokoh dan mulia, berkembang membentuk basis investasi yang kuat dan menciptakan nilai berkelanjutan sebagai salah satu korporasi terkemuka di Indonesia.",nilai berkelanjutan,none,none,neutral,0.0,['none'],"Mencakup nilai berkelanjutan, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,25
152,18,2026-06-03T19:26:26Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_5,tone_zero_shot_indonesian.md,"BNBR bercita-cita untuk terus menjadi entitas usaha yang senantiasa dapat mendukung karyawan bersama masyarakat luas, memberikan nilai lebih bagi pemegang saham dan pemangku kepentingan, dan berperan serta secara aktif dalam pembangunan ekonomi Indonesia.",cita-cita berkelanjutan,none,none,neutral,0.0,['none'],"Mencakup cita-cita sosial dan ekonomi, tetapi tidak secara eksplisit terkait ESG.",25September2020-Laporan-Keberlanjutan-2019,33
154,0,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",missing,e,commitment,neutral,0.0,"['climate-d', 'climate-commitment', 'environmental-claims']","Teks menyatakan komitmen Danamon untuk mengadopsi praktik ramah lingkungan sebagai bagian dari strategi keberlanjutan, yang mencakup isu iklim secara umum (climate-d) dan mengekspresikan niat masa depan (climate-commitment). Karena mengungkapkan klaim lingkungan, juga diberi label environmental-claims. Tone mencerminkan komitmen, sentiment netral, dan skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
154,1,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,"program penurunan emisi karbon, serta dukungan pada kesejahteraan masyarakat.",missing,e,action,neutral,0.0,['climate-d-s'],"Pernyataan menyebutkan program konkret penurunan emisi karbon, yang bersifat spesifik dan dapat ditindaklanjuti, sehingga diberi label climate-d-s. Ini merupakan tindakan (action) tanpa hasil yang diungkap, sentiment netral, skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,9
154,2,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,"Kebijakan Anti Pencucian Uang (APU), Pencegahan Pendanaan Terorisme (PPT), dan Pencegahan Pendanaan Proliferasi Sanjata Pemusnah Massal (PPPSPM), Kebijakan Anti Penyuaapan dan Korupsi, Kebijakan Remunerasi, Kebijakan Pengadaan, Kebijakan Insider Trading, Kebijakan Pengungkapan Informasi Kepemilikan Saham Dewan Komisaris dan Direksi.",missing,g,commitment,neutral,0.0,['governance'],"Daftar kebijakan mencakup aspek tata kelola perusahaan dan pencegahan korupsi, sehingga di-label governance. Ini mencerminkan komitmen terhadap standar etika, tone commitment, sentiment netral, skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,38
154,3,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,"prioritas strategis Danamon adalah membangun dominasi pada Ekosistem yang di targetkan seperti ekosistem otomotif, ekosistem Haji dan Umrah.",missing,none,commitment,neutral,0.0,"['strategy', 'opportunity']","Teks menggambarkan prioritas strategis yang bersifat rencana jangka panjang, berfokus pada ekspansi ekosistem, sehingga diberi label strategy dan opportunity. Tidak ada elemen ESG langsung, jadi esg none. Tone commitment, sentiment netral, skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,18
154,4,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,praktik ramah lingkungan,missing,e,none,neutral,0.0,['environmental-claims'],"Hanya menyatakan praktik ramah lingkungan tanpa konteks komitmen atau tindakan, sehingga label environmental-claims. Tone none karena tidak ada sinyal komitmen atau tindakan, sentiment netral, skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,3
154,5,2026-06-03T19:36:40Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_7,tone_chain_of_thought_indonesian.md,Manajemen Risiko,missing,g,none,neutral,0.0,['risk'],"Mention of risk management indicates focus on risk, labeled risk. Tidak ada indikasi emisi atau strategi, jadi esg G (aspek governance). Tone none, sentiment neutral, skor 0.0.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,2
156,0,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"PT Sentul City Tbk melalui tema “Elevating Lives, Building Sustainable Growth” merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",environment,e,none,positive,1.0,['environmental-claims'],"The sentence describes the company's theme of building a sustainable city, indicating an environmental claim with a positive tone and sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,40
156,1,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Sebagai perusahaan properti, Perusahaan mengedepankan pembangunan ruang hidup yang memajukan kualitas hidup masyarakat melalui kota hijau yang berkelanjutan dan inovatif berkonsep Eco-City dalam area seluas 3.100 hektar.",environment,e,action,positive,1.0,['environmental-claims'],"The sentence outlines an ongoing action to develop a green city, reflecting an environmental aspect with a positive sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
156,2,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Misi Perusahaan pun semakin dioptimalkan dengan adanya rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",social,s,commitment,neutral,0.0,['strategy'],"The sentence mentions a planned development (Bi​town) as part of the company's strategy, representing a social aspect with a commitment tone and neutral sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,20
156,3,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,Pengembangan kawasan yang dilaksanakan oleh Perseroan sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB tersebut antara lain adalah senantiasa menyediakan ruang terbuka hijau sesuai dengan ketentuan serta menanami ruang terbuka hijau yang ada dengan berbagai jenis pohon yang dipilih secara selektif.,environment,e,action,positive,1.0,"['climate-d-s', 'environmental-claims']","The sentence describes concrete actions of providing and planting green open spaces, a climate‑related action with a positive sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,38
156,4,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Langkah tersebut diharapkan dapat memberikan kontribusi positif terkait penanganan perubahan iklim dan sekaligus dapat mempertahankan kondisi lingkungan hidup secara berkesinambungan serta mempertahankan lingkungan yang asri, hijau, dan udara segar baik dalam jangka pendek maupun jangka panjang.",environment,e,none,positive,1.0,['climate-detection'],"The sentence expresses an expected positive contribution to climate change mitigation, indicating an environmental aspect with a positive sentiment but no explicit commitment or outcome.",Sustainability_Report_PT_Sentul_City_Tbk_2025,36
156,5,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Aligned with the Sustainable Development Goals (SDGs), the Company's development approach includes providing green open spaces that follow regulatory requirements and planting them with a carefully selected variety of vegetations.",environment,e,action,positive,1.0,"['climate-d-s', 'environmental-claims']","The sentence details a concrete environmental approach aligned with SDGs, representing an action with a positive sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,30
156,6,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"The Company expects these measures to contribute positively to climate change mitigation, while also sustainably preserving environmental quality, maintaining a lush, green setting with clean, fresh air, both in the short and long term.",environment,e,none,positive,1.0,['climate-detection'],"The sentence forecasts a positive impact on climate mitigation, reflecting an environmental aspect with a positive sentiment and no explicit commitment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,34
156,7,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Selanjutnya, dalam Bidang Lingkungan, Perseroan mencatat penggunaan daya listrik 2025 sebesar 479.599,00 kWh, lebih besar dibandingkan tahun 2024 sebesar 479.332,80 kWh.",environment,e,outcome,neutral,0.0,"['metrics', 'climate-d-s']","The sentence reports a quantitative electricity usage figure, an environmental metric that is an outcome with neutral sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,21
156,8,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Untuk terus menghemat penggunaan daya listrik, Perseroan saat ini secara bertahap berupaya mempergunakan lampu dan pendingin ruangan hemat energi.",environment,e,action,positive,1.0,"['environmental-claims', 'climate-d-s']","The sentence describes ongoing actions to improve energy efficiency, an environmental aspect with a positive sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,19
156,9,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,Sepanjang tahun 2025 Perseroan telah melakukan kegiatan Sosial berupa Pembagian paket bahan makanan Pokok untuk warga sekitar Perseroan beroperasi sebanyak 15 kali dengan perincian sebagai berikut:,social,s,none,neutral,0.0,[],"The sentence states the company's social activity of distributing food packages, indicating a social aspect with a neutral tone and sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,26
156,10,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"b. Sepanjang tahun 2025, Perseroan telah bekerja keras dengan mengerahkan sumber daya yang ada sehingga Perseroan berhasil membukukan pendapatan menembus angka Rp2,76 Triliun pada tahun yang baru berakhir.",economic,none,outcome,positive,1.0,['metrics'],"The sentence reports a recorded revenue figure, a economic metric presented as an outcome with a positive sentiment, but it is not an ESG category.",Sustainability_Report_PT_Sentul_City_Tbk_2025,28
156,11,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,Tantangan penerapan Keuangan Berkelanjutan pada umumnya antara lain adalah terkait dengan belum terinternalisasinya pentingnya penerapan Keuangan Berkelanjutan pada organisasi Emiten dan Perusahaan Publik.,risk,g,none,negative,-1.0,['governance'],"The sentence highlights a challenge in adopting sustainable finance, indicating a governance‑related risk with a negative sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,23
156,12,2026-06-03T19:38:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_zero_shot_indonesian.md,"Berkenaan dengan hal tersebut, sosialisasi dan pelatihan yang terencana dan berkesinambungan dari pihak-pihak terkait atas penerapan Keuangan Berkelanjutan baik dalam jangka pendek, menengah, ataupun jangka panjang menjadi penting.",strategy,g,none,neutral,0.0,['governance'],"The sentence emphasizes the importance of planned training for sustainable finance, reflecting a governance/strategy aspect with a neutral sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,28
157,0,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"PT Sentul City Tbk ... merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses. Sebagai perusahaan properti, Perusahaan mengedepankan pembangunan ruang hidup yang memajukan kualitas hidup masyarakat melalui kota hijau yang berkelanjutan dan inovatif berkonsep Eco-City dalam area seluas 3.100 hektar.",sustainability strategy / climate-themed vision,e,commitment,neutral,0.5,"['climate-d-s', 'climate-specificity']","Announces a sustainable growth theme focusing on Eco‑City and green integration, representing a specific climate‑related commitment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,61
157,1,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,Pengembangan kawasan yang dilaksanakan oleh Perseroan sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB ... menyediakan ruang terbuka hijau sesuai dengan ketentuan serta menanami ruang terbuka hijau yang ada dengan berbagai jenis pohon yang dipilih secara selektif. Langkah tersebut diharapkan dapat memberikan kontribusi positif terkait penanganan perubahan iklim.,"environmental mitigation actions (green spaces, tree planting)",e,action,neutral,0.5,['climate-d-s'],Describes concrete actions of providing green open spaces and planting trees to mitigate climate change.,Sustainability_Report_PT_Sentul_City_Tbk_2025,45
157,2,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,Kampanye nilai-nilai keberlanjutan mulai dari ruang lingkup terkecil dan terbatas sampai dengan ruang lingkup yang lebih luas perlu terus didorong agar nilai-nilai tersebut menjadi suatu budaya keberlanjutan. Efektivitas model kampanye nilai keberlanjutan perlu dievaluasi secara berkala agar secara periodik dapat dilakukan perbaikan dan penyesuaian dengan kondisi lingkungan usaha. Keterlibatan pemangku kepentingan dalam mengembangkan budaya dan praktik keberlanjutan adalah hal yang sangat penting untuk didorong dan diapresiasi.,sustainability culture and stakeholder engagement,g,commitment,neutral,0.5,['governance'],"Emphasizes ongoing sustainability campaigns, periodic evaluation, and stakeholder involvement, reflecting governance focus.",Sustainability_Report_PT_Sentul_City_Tbk_2025,66
157,3,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"Tantangan penerapan Keuangan Berkelanjutan pada umumnya antara lain adalah terkait dengan belum terinternalisasinya pentingnya penerapan Keuangan Berkelanjutan pada organisasi Emiten dan Perusahaan Publik. Berkenaan dengan hal tersebut, sosialisasi dan pelatihan yang terencana dan berkesinambungan dari pihak-pihak terkait atas penerapan Keuangan Berkelanjutan both in short, medium, or long term menjadi penting.",barriers to sustainable finance adoption,g,commitment,neutral,0.5,"['risk', 'governance']","Identifies the risk of low internalization of sustainable finance and calls for outreach, indicating governance‑related risk.",Sustainability_Report_PT_Sentul_City_Tbk_2025,50
157,4,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"Sepanjang tahun 2025, Perseroan telah bekerja keras dengan mengerahkan sumber daya yang ada sehingga Perseroan berhasil membukukan pendapatan menembus angka Rp2,76 Triliun pada tahun yang baru berakhir.",financial performance 2025 revenue,none,outcome,positive,0.8,['metrics'],"Reports 2025 revenue of IDR 2.76 trillion, a positive financial outcome.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
157,5,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"Penggunaan daya listrik tahun 2025 untuk beberapa gedung utama yang dipergunakan oleh Perseroan adalah sebesar 479.599,00 kWh, lebih besar dibandingkan dengan tahun 2024 sebesar 479.332,80 kWh. Hal tersebut terjadi karena adanya penambahan area yang memerlukan penerangan dan area yang memerlukan pendingin ruangan. Untuk terus menghemat penggunaan daya listrik, Perseroan saat ini secara bertahap berupaya mempergunakan lampu dan pendingin ruangan hemat energi.",electricity consumption and energy efficiency initiatives,e,action,neutral,0.5,"['climate-d-s', 'metrics']",Notes increased electricity use and outlines energy‑efficient lighting and AC measures to reduce impact.,Sustainability_Report_PT_Sentul_City_Tbk_2025,61
157,6,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"Selain daripada hal tersebut dalam proses pembangunan dan pengembangan kawasan Sentul City, Perseroan juga memanfaatkan material lokal berupa batu andesit yang sangat cocok untuk fondasi. Batu tersebut diperoleh pada saat proses grading atau cut & fill.",use of local andesite stone for foundation,e,action,neutral,0.5,['environmental-claims'],"Highlights the use of locally sourced andesite stone, a material‑selection approach with environmental implications.",Sustainability_Report_PT_Sentul_City_Tbk_2025,36
157,7,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,Sepanjang tahun 2025 Perseroan telah melakukan kegiatan Sosial berupa Pembagian paket bahan makanan Pokok untuk warga sekitar Perseroan beroperasi sebanyak 15 kali dengan perincian sebagai berikut: ... (list of villages).,community food distribution activities,s,action,positive,0.8,['governance'],"Details 15 community food distribution events, demonstrating social engagement with local villages.",Sustainability_Report_PT_Sentul_City_Tbk_2025,30
157,8,2026-06-03T19:39:14Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_18,tone_chain_of_thought_indonesian.md,"Sepanjang tahun 2025, Perseroan mengembangkan proyek-proyek antara lain Spring Valley Extension, Arcadia Residence, Spring Garden, Spring Residence, Centronia Residence, Arcadia Square, Terrace Square, Pancar Square dan Apartemen Saffron yang memperoleh tanggapan positif dari konsumen. Diharapkan pengembangan produk-produk tersebut memberikan dampak positif bagi Perseroan untuk terus berupaya...",successful project launches and consumer feedback,s,outcome,positive,0.9,['opportunity'],"Highlights multiple project completions and positive consumer responses, indicating growth opportunities.",Sustainability_Report_PT_Sentul_City_Tbk_2025,46
