record_key,run_idx,record_idx,timestamp,model,target,document,prompt,statement,statement_len,aspect,labels,esg,tone,sentiment,reasoning,best_status,best_score,best_token_coverage,best_sequence_ratio,best_matched_terms,best_snippet,best_page,best_page_number,best_page_path
flat:224,81,4,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024___pdf,tone_zero_shot_english.md,"By enhancing internal capabilities and improving service efficiencies, Grahatrans is better positioned to meet rising demand, manage external risks, and build a foundation for sustainable expansion in the years ahead.",217,sustainable expansion,"['strategy', 'climate-commitment']",G,commitment,neutral,Text outlines a commitment to sustainable expansion through improved capabilities and efficiencies.,exact,1.0,1.0,0.5035,"ahead, better, build, capabilities, demand, efficiencies, enhancing, expansion, external, foundation, grahatrans, improving, internal, manage, meet, positioned, rising, risks, service, sustainable, years",ainst this backdrop grahatrans pursued a clear and deliberate strategy achieving growth through improvement the company proactively responded to global and domestic uncertainties by diversifying its client base and focusing on sectors less reliant on import export activities this strategic shift not only strengthened grahatrans s operational resilience but also allowed it to align with broader national growth trends by enhancing internal capabilities and improving service efficiencies grahatrans is better positioned to meet rising demand manage external risks and build a foundation for sustainable expansion in the years ahead,page_0001.md,1,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/AR SR GTRA 2024___pdf/pages/page_0001.md
flat:225,84,0,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"As a pioneer among industrial estate developers in Indonesia, BeFa is at the forefront of creating a green and eco-friendly industrial zone. This transformative initiative aims to minimize environmental impact while promoting a sustainable economic model. It includes prioritizing renewable energy sources, implementing waste management systems, and ensuring efficient resource utilization.",390,climate-detection,"['climate-d', 'climate-commitment', 'netzero-reduction', 'environmental-claims']",E,commitment,neutral,"The text discusses BeFa's commitment to creating a green and eco-friendly industrial zone, which includes prioritizing renewable energy sources and implementing waste management systems. This is a future-oriented commitment without specific outcomes mentioned.",exact,1.0,1.0,0.4848,"aims, befa, creating, developers, economic, efficient, energy, ensuring, environmental, estate, forefront, friendly, green, impact, implementing, includes, indonesia, industrial, initiative, management, minimize, model, pioneer, prioritizing, promoting, renewable, resource, sources, sustainable, systems, transformative, utilization, waste, while, zone",rial park inisiatif ini berfokus pada promosi pembangunan berkelanjutan melalui penggabungan teknologi canggih infrastruktur cerdas dan praktik ramah lingkungan yang bermanfaat bagi masyarakat dan ekosistem dengan membina kolaborasi di antara para tenant dan pemangku kepentingan lainnya befa bertujuan untuk menjadi preseden bagi pertumbuhan industri yang bertanggung jawab sambil mengatasi tantangan lingkungan global as a pioneer among industrial estate developers in indonesia befa is at the forefront of creating a green and eco friendly industrial zone this transformative initiative aims to minimize environmental impact while promoting a sustainable economic model it includes prioritizing renewable energy sources implementing waste management systems and ensuring efficient resource utilization the company is dedicated to continuous innovation and excellence within the realm of esg striving to create spaces that harmoniously blend industry with ecological sustainability in its pursuit of this vision befa is evolving into a smart eco industrial park this initiative focuses on promoting sustainable development through the incorporation of advanced technologies smart infrastructure and environmentally friendl,page_0002.md,2,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0002.md
flat:226,84,1,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"The Company is dedicated to continuous innovation and excellence within the realm of ESG, striving to create spaces that harmoniously blend industry with ecological sustainability.",180,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text indicates a commitment to continuous innovation and excellence in ESG, aiming to blend industry with ecological sustainability. This is a future-oriented statement without specific outcomes.",exact,1.0,1.0,0.2977,"blend, continuous, create, dedicated, ecological, excellence, harmoniously, industry, innovation, realm, spaces, striving, sustainability, within",gatasi tantangan lingkungan global as a pioneer among industrial estate developers in indonesia befa is at the forefront of creating a green and eco friendly industrial zone this transformative initiative aims to minimize environmental impact while promoting a sustainable economic model it includes prioritizing renewable energy sources implementing waste management systems and ensuring efficient resource utilization the company is dedicated to continuous innovation and excellence within the realm of esg striving to create spaces that harmoniously blend industry with ecological sustainability in its pursuit of this vision befa is evolving into a smart eco industrial park this initiative focuses on promoting sustainable development through the incorporation of advanced technologies smart infrastructure and environmentally friendly practices that benefit both the community and the ecosystem by fostering collaboration among tenants and other stakeholders befa aims to set a precedent for responsible industri,page_0002.md,2,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0002.md
flat:227,84,2,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"In its pursuit of this vision, BeFa is evolving into a Smart Eco-Industrial Park. This initiative focuses on promoting sustainable development through the incorporation of advanced technologies, smart infrastructure, and environmentally friendly practices that benefit both the community and the ecosystem.",306,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text describes BeFa's evolution into a Smart Eco-Industrial Park, focusing on sustainable development through advanced technologies and environmentally friendly practices. This is a future-oriented commitment without specific outcomes.",exact,1.0,1.0,0.4871,"advanced, befa, benefit, both, community, development, ecosystem, environmentally, evolving, focuses, friendly, incorporation, industrial, infrastructure, initiative, park, practices, promoting, pursuit, smart, sustainable, technologies, vision",transformative initiative aims to minimize environmental impact while promoting a sustainable economic model it includes prioritizing renewable energy sources implementing waste management systems and ensuring efficient resource utilization the company is dedicated to continuous innovation and excellence within the realm of esg striving to create spaces that harmoniously blend industry with ecological sustainability in its pursuit of this vision befa is evolving into a smart eco industrial park this initiative focuses on promoting sustainable development through the incorporation of advanced technologies smart infrastructure and environmentally friendly practices that benefit both the community and the ecosystem by fostering collaboration among tenants and other stakeholders befa aims to set a precedent for responsible industrial growth while addressing global environmental challenges pt bekasi fajar industrial estate tbk,page_0002.md,2,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0002.md
flat:228,84,3,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"BeFa is dedicated to a comprehensive Corporate Social Responsibility (CSR) strategy aimed at creating a balanced synergy between economic performance, social well-being, and environmental sustainability.",203,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text indicates a commitment to a comprehensive CSR strategy that aims to balance economic performance, social well-being, and environmental sustainability. This is a future-oriented statement without specific outcomes.",exact,1.0,1.0,0.2816,"aimed, balanced, befa, between, comprehensive, corporate, creating, dedicated, economic, environmental, performance, responsibility, social, strategy, sustainability, synergy, well",ata kelola berkelanjutan suatanability governance laporan keberlanjutan 2024 suatanability report corporate social responsibility corporate social responsibility befa berkomitmen untuk menerapkan strategi tanggung jawab sosial perusahaan corporate social responsibility csr yang komprehensif yang bertujuan untuk menciptakan sinergi yang seimbang antara kinerja ekonomi kesejahteraan sosial dan keberlanjutan lingkungan befa is dedicated to a comprehensive corporate social responsibility csr strategy aimed at creating a balanced synergy between economic performance social well being and environmental sustainability befa berkomitmen untuk menerapkan strategi tanggung jawab sosial perusahaan corporate social responsibility csr yang komprehensif yang bertujuan untuk menciptakan sinergi yang seimbang antara kinerja ekonomi kesejahteraan sosial dan keberlanjutan lingkungan komitmen ini mencerminkan pendekatan tiga tujuan utama yang memadukan praktik bisnis yang bertanggung jawab dengan pengembangan sosial dan konservasi ekologi seb,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:229,84,4,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"As an integral part of BeFa's corporate strategy, CSR initiatives span multiple focus areas, including: Environmental conservation through wastewater treatment and pollution control.",182,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions CSR initiatives focused on environmental conservation through wastewater treatment and pollution control. This is a future-oriented commitment without specific outcomes.,likely,0.9439,1.0,0.7194,"areas, befa, conservation, control, corporate, environmental, focus, including, initiatives, integral, multiple, part, pollution, span, strategy, treatment, wastewater","As an integral part of BeFa's corporate strategy, CSR initiatives span multiple focus areas, including:",page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:230,84,5,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,Education and workforce training programs aimed at enhancing skills and employability.,86,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions CSR initiatives focused on education and workforce training programs. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.004,"aimed, education, employability, enhancing, programs, skills, training, workforce",ergy between economic performance social well being and environmental sustainability this commitment reflects the triple bottom line approach integrating responsible business practices with social development and ecological conservation as an integral part of befa s corporate strategy csr initiatives span multiple focus areas including 1 environmental conservation through wastewater treatment and pollution control 2 education and workforce training programs aimed at enhancing skills and employability 3 pengembangan dan peningkatan infrastruktur publik untuk mendukung pertumbuhan masyarakat 4 bantuan dan dukungan untuk masyarakat yang terkena bencana alam 5 program kesehatan yang dirancang untuk meningkatkan akses publik ke layanan medis penting 3 development and enhancement of public infrastructure to support community growth 4 aid and assistance for communities affected by natural disasters 5 health programs de,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:231,84,6,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,Development and enhancement of public infrastructure to support community growth.,81,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions CSR initiatives focused on the development and enhancement of public infrastructure. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.0901,"community, development, enhancement, growth, infrastructure, public, support", 1 environmental conservation through wastewater treatment and pollution control 2 education and workforce training programs aimed at enhancing skills and employability 3 pengembangan dan peningkatan infrastruktur publik untuk mendukung pertumbuhan masyarakat 4 bantuan dan dukungan untuk masyarakat yang terkena bencana alam 5 program kesehatan yang dirancang untuk meningkatkan akses publik ke layanan medis penting 3 development and enhancement of public infrastructure to support community growth 4 aid and assistance for communities affected by natural disasters 5 health programs designed to improve public access to essential medical services kebijakan strategis social responsibility sr befa pendekatan befa terhadap tanggung jawab sosial strategis sr berlandaskan pada komitmennya terhadap pembangunan ekonomi sosial dan lingkungan yang berkelanjutan dipandu oleh standar iso 26000 tentang tanggung jawab sosial,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:232,84,7,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,Aid and assistance for communities affected by natural disasters.,65,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions CSR initiatives focused on aid and assistance for communities affected by natural disasters. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.1322,"affected, assistance, communities, disasters, natural",education and workforce training programs aimed at enhancing skills and employability 3 pengembangan dan peningkatan infrastruktur publik untuk mendukung pertumbuhan masyarakat 4 bantuan dan dukungan untuk masyarakat yang terkena bencana alam 5 program kesehatan yang dirancang untuk meningkatkan akses publik ke layanan medis penting 3 development and enhancement of public infrastructure to support community growth 4 aid and assistance for communities affected by natural disasters 5 health programs designed to improve public access to essential medical services kebijakan strategis social responsibility sr befa pendekatan befa terhadap tanggung jawab sosial strategis sr berlandaskan pada komitmennya terhadap pembangunan ekonomi sosial dan lingkungan yang berkelanjutan dipandu oleh standar iso 26000 tentang tanggung jawab sosial dan undang undang no 40 tahun 2007 tentang perseroan terbatas befa,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:233,84,8,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,Health programs designed to improve public access to essential medical services.,80,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions CSR initiatives focused on health programs to improve public access to essential medical services. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.006,"access, designed, essential, health, improve, medical, programs, public, services", and employability 3 pengembangan dan peningkatan infrastruktur publik untuk mendukung pertumbuhan masyarakat 4 bantuan dan dukungan untuk masyarakat yang terkena bencana alam 5 program kesehatan yang dirancang untuk meningkatkan akses publik ke layanan medis penting 3 development and enhancement of public infrastructure to support community growth 4 aid and assistance for communities affected by natural disasters 5 health programs designed to improve public access to essential medical services kebijakan strategis social responsibility sr befa pendekatan befa terhadap tanggung jawab sosial strategis sr berlandaskan pada komitmennya terhadap pembangunan ekonomi sosial dan lingkungan yang berkelanjutan dipandu oleh standar iso 26000 tentang tanggung jawab sosial dan undang undang no 40 tahun 2007 tentang perseroan terbatas befa bertujuan untuk meningkatkan kesejahteraan perusahaan dan masyarakat dengan mendo,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:234,84,9,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"BeFa's approach to Strategic Social Responsibility (SR) is anchored in its commitment to sustainable economic, social, and environmental development.",149,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text indicates a commitment to sustainable economic, social, and environmental development. This is a future-oriented statement without specific outcomes.",exact,1.0,1.0,0.2518,"anchored, approach, befa, commitment, development, economic, environmental, responsibility, social, strategic, sustainable",isiatif seperti pencegahan polusi pemanfaatan sumber daya yang bertanggung jawab dan kepatuhan yang ketat terhadap langkah langkah perlindungan lingkungan dalam semua kegiatan operasional 2 tanggung jawab kesehatan dan keselamatan kerja kebijakan befa terkait aspek keselamatan dan kesehatan kerja k3 mengendalikan bahaya risiko di tempat kerja penyediaan alat pelindung befa s strategic social responsibility sr policy befa s approach to strategic social responsibility sr is anchored in its commitment to sustainable economic social and environmental development guided by the iso 26000 standards on social responsibility and law no 40 of 2007 on limited liability companies befa aims to enhance both corporate and societal well being by fostering long term positive impacts the company s sr policy is built on two fundamental principles 1 ensuring continuous economic growth by integrating responsible and sustainable business practices 2 strengthening community welfare through in,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:235,84,10,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"Guided by the ISO 26000 standards on Social Responsibility and Law No. 40 of 2007 on Limited Liability Companies, BeFa aims to enhance both corporate and societal well-being by fostering long-term positive impacts.",214,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions guidance from ISO 26000 standards and aims to enhance corporate and societal well-being. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.3344,"2007, 26000, aims, befa, both, companies, corporate, enhance, fostering, guided, impacts, liability, limited, long, positive, responsibility, social, societal, standards, term, well",ingkungan dalam semua kegiatan operasional 2 tanggung jawab kesehatan dan keselamatan kerja kebijakan befa terkait aspek keselamatan dan kesehatan kerja k3 mengendalikan bahaya risiko di tempat kerja penyediaan alat pelindung befa s strategic social responsibility sr policy befa s approach to strategic social responsibility sr is anchored in its commitment to sustainable economic social and environmental development guided by the iso 26000 standards on social responsibility and law no 40 of 2007 on limited liability companies befa aims to enhance both corporate and societal well being by fostering long term positive impacts the company s sr policy is built on two fundamental principles 1 ensuring continuous economic growth by integrating responsible and sustainable business practices 2 strengthening community welfare through initiatives focused on environmental preservation education health and spiritual development this commitment is further articulated through five key areas of responsibility 1 environmental responsibility as a compa,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:236,84,11,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,The Company's SR policy is built on two fundamental principles: Ensuring continuous economic growth by integrating responsible and sustainable business practices.,162,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions principles of ensuring continuous economic growth through responsible and sustainable business practices. This is a future-oriented commitment without specific outcomes.,likely,0.9498,1.0,0.749,"built, business, continuous, economic, ensuring, fundamental, growth, integrating, policy, practices, principles, responsible, sustainable","Ensuring continuous economic growth by integrating responsible and sustainable business practices
2.",page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:237,84,12,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"Strengthening community welfare through initiatives focused on environmental preservation, education, health, and spiritual development.",136,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text mentions initiatives focused on strengthening community welfare through environmental preservation, education, health, and spiritual development. This is a future-oriented commitment without specific outcomes.",exact,1.0,1.0,0.0018,"community, development, education, environmental, focused, health, initiatives, preservation, spiritual, strengthening, welfare",nomic social and environmental development guided by the iso 26000 standards on social responsibility and law no 40 of 2007 on limited liability companies befa aims to enhance both corporate and societal well being by fostering long term positive impacts the company s sr policy is built on two fundamental principles 1 ensuring continuous economic growth by integrating responsible and sustainable business practices 2 strengthening community welfare through initiatives focused on environmental preservation education health and spiritual development this commitment is further articulated through five key areas of responsibility 1 environmental responsibility as a company engaged in the management and development of industrial estates befa remains committed to upholding environmental sustainability this is achieved through initiatives such as pollution prevention responsible resource utilization and strict adherence to environmental protection measures in all op,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:238,84,13,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"As a company engaged in the management and development of industrial estates, BeFa remains committed to upholding environmental sustainability.",143,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text indicates a commitment to upholding environmental sustainability. This is a future-oriented statement without specific outcomes.,exact,1.0,1.0,0.0,"befa, committed, development, engaged, environmental, estates, industrial, management, remains, sustainability, upholding",ve impacts the company s sr policy is built on two fundamental principles 1 ensuring continuous economic growth by integrating responsible and sustainable business practices 2 strengthening community welfare through initiatives focused on environmental preservation education health and spiritual development this commitment is further articulated through five key areas of responsibility 1 environmental responsibility as a company engaged in the management and development of industrial estates befa remains committed to upholding environmental sustainability this is achieved through initiatives such as pollution prevention responsible resource utilization and strict adherence to environmental protection measures in all operational activities 2 occupational health and safety responsibility befa prioritizes the well being of its workforce by implementing a robust occupational health and safety ohs framework this includes risk mitigation strategies the provision of persona,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:239,84,14,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"This is achieved through initiatives such as pollution prevention, responsible resource utilization, and strict adherence to environmental protection measures in all operational activities.",189,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions initiatives such as pollution prevention and responsible resource utilization. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.3379,"achieved, activities, adherence, environmental, initiatives, measures, operational, pollution, prevention, protection, resource, responsible, strict, such, utilization", sustainable business practices 2 strengthening community welfare through initiatives focused on environmental preservation education health and spiritual development this commitment is further articulated through five key areas of responsibility 1 environmental responsibility as a company engaged in the management and development of industrial estates befa remains committed to upholding environmental sustainability this is achieved through initiatives such as pollution prevention responsible resource utilization and strict adherence to environmental protection measures in all operational activities 2 occupational health and safety responsibility befa prioritizes the well being of its workforce by implementing a robust occupational health and safety ohs framework this includes risk mitigation strategies the provision of personal pt bekasi fajar industrial estate tbk pt bekasi fajar industrial estate tbk,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:240,84,15,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,BeFa prioritizes the well-being of its workforce by implementing a robust Occupational Health and Safety (OHS) framework.,121,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text indicates a commitment to prioritizing workforce well-being through a robust OHS framework. This is a future-oriented statement without specific outcomes.,exact,1.0,1.0,0.2653,"befa, framework, health, implementing, occupational, prioritizes, robust, safety, well, workforce",ponsibility 1 environmental responsibility as a company engaged in the management and development of industrial estates befa remains committed to upholding environmental sustainability this is achieved through initiatives such as pollution prevention responsible resource utilization and strict adherence to environmental protection measures in all operational activities 2 occupational health and safety responsibility befa prioritizes the well being of its workforce by implementing a robust occupational health and safety ohs framework this includes risk mitigation strategies the provision of personal pt bekasi fajar industrial estate tbk pt bekasi fajar industrial estate tbk,page_0031.md,31,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0031.md
flat:241,84,16,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"This includes risk mitigation strategies, the provision of personal protective equipment, regular workplace safety assessments, and structured OHS training programs.",165,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions risk mitigation strategies and OHS training programs. This is a future-oriented commitment without specific outcomes.,possible,0.6808,0.6667,0.7373,"assessments, equipment, includes, programs, protective, regular, safety, structured, training, workplace","protective equipment, regular workplace safety assessments, and structured OHS training programs.",page_0032.md,32,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0032.md
flat:242,84,17,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"These efforts are designed to prevent workplace accidents, promote a safety-first culture, and ensure compliance with industry best practices.",142,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions efforts to prevent workplace accidents and promote a safety-first culture. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.0429,"accidents, best, compliance, culture, designed, efforts, ensure, first, industry, practices, prevent, promote, safety, these, workplace",ntegritas tertinggi melalui komitmen ini befa bertujuan untuk menghasilkan manfaat berkelanjutan bagi semua pemangku kepentingan dan berkontribusi pada keberhasilan bisnis jangka panjang uraian rinci mengenai inisiatif csr befa sepanjang tahun 2024 dapat ditemukan di bagian tanggung jawab sosial lingkungan pada halaman 111 protective equipment regular workplace safety assessments and structured ohs training programs these efforts are designed to prevent workplace accidents promote a safety first culture and ensure compliance with industry best practices 3 employment responsibilities in alignment with national labor laws and corporate policies outlined in the letter of agreement loa befa upholds the principles of fairness inclusivity and non discrimination the company ensures equal employment opportunities fosters a positive work environment and promotes diversity across all levels of the organization 4 social and community responsibilities befa s commitment to soci,page_0032.md,32,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0032.md
flat:243,84,18,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"In alignment with national labor laws and corporate policies outlined in the Letter of Agreement (LOA), BeFa upholds the principles of fairness, inclusivity, and non-discrimination.",181,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,"The text indicates a commitment to upholding principles of fairness, inclusivity, and non-discrimination. This is a future-oriented statement without specific outcomes.",exact,1.0,1.0,0.1328,"agreement, alignment, befa, corporate, discrimination, fairness, inclusivity, labor, laws, letter, national, outlined, policies, principles, upholds",s jangka panjang uraian rinci mengenai inisiatif csr befa sepanjang tahun 2024 dapat ditemukan di bagian tanggung jawab sosial lingkungan pada halaman 111 protective equipment regular workplace safety assessments and structured ohs training programs these efforts are designed to prevent workplace accidents promote a safety first culture and ensure compliance with industry best practices 3 employment responsibilities in alignment with national labor laws and corporate policies outlined in the letter of agreement loa befa upholds the principles of fairness inclusivity and non discrimination the company ensures equal employment opportunities fosters a positive work environment and promotes diversity across all levels of the organization 4 social and community responsibilities befa s commitment to social welfare is reflected in its active contributions to local communities this includes initiatives such as hiring local workers supporting religious and cultural programs and engaging in various social deve,page_0032.md,32,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0032.md
flat:244,84,19,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,BEST-SR_2024_pdf/batch_11,BEST-SR_2024_pdf,tone_chain_of_thought_english.md,"The Company ensures equal employment opportunities, fosters a positive work environment, and promotes diversity across all levels of the organization.",150,climate-detection,"['climate-d', 'climate-commitment', 'environmental-claims']",E,commitment,neutral,The text mentions ensuring equal employment opportunities and promoting diversity. This is a future-oriented commitment without specific outcomes.,exact,1.0,1.0,0.2593,"across, diversity, employment, ensures, environment, equal, fosters, levels, opportunities, organization, positive, promotes, work",regular workplace safety assessments and structured ohs training programs these efforts are designed to prevent workplace accidents promote a safety first culture and ensure compliance with industry best practices 3 employment responsibilities in alignment with national labor laws and corporate policies outlined in the letter of agreement loa befa upholds the principles of fairness inclusivity and non discrimination the company ensures equal employment opportunities fosters a positive work environment and promotes diversity across all levels of the organization 4 social and community responsibilities befa s commitment to social welfare is reflected in its active contributions to local communities this includes initiatives such as hiring local workers supporting religious and cultural programs and engaging in various social development activities that foster stronger community relationships 5 product and customer responsibilities befa is dedicated to delivering high quality,page_0032.md,32,/Users/darisdzakwanhoesien/Documents/project_documentation/codebase/esg_project/benchmarks/new_page/data/thesis_dataset/BEST-SR_2024_pdf/pages/page_0032.md
